Tiempo ,Entrada,ANGULO,POSICION
247.98,0.0,-0.093,0.27
248.0,0.0,-0.093,0.27
248.02,0.0,-0.089,0.27
248.04,0.0,-0.086,0.27
248.06,0.0,-0.079,0.27
248.08,0.0,-0.073,0.27
248.1,0.0,-0.065,0.27
248.12,0.0,-0.056,0.27
248.14,0.0,-0.047,0.27
248.16,0.0,-0.037,0.27
248.18,0.0,-0.026,0.27
248.2,0.0,-0.016,0.27
248.22,0.0,-0.003,0.27
248.24,0.0,0.007,0.27
248.26,0.0,0.019,0.27
248.28,0.0,0.03,0.27
248.3,0.0,0.04,0.27
248.32,0.0,0.051,0.27
248.34,0.0,0.059,0.27
248.36,0.0,0.068,0.27
248.38,0.0,0.075,0.27
248.4,0.0,0.082,0.27
248.42,0.0,0.087,0.27
248.44,0.0,0.093,0.27
248.46,0.0,0.094,0.27
248.48,0.0,0.096,0.27
248.5,0.0,0.098,0.27
248.52,0.0,0.098,0.27
248.54,0.0,0.094,0.27
248.56,0.0,0.091,0.27
248.58,0.0,0.086,0.27
248.6,0.0,0.08,0.27
248.62,0.0,0.073,0.27
248.64,0.0,0.065,0.27
248.66,0.0,0.056,0.27
248.68,0.0,0.045,0.27
248.7,0.0,0.037,0.27
248.72,0.0,0.024,0.27
248.74,0.0,0.014,0.27
248.76,0.0,0.003,0.27
248.78,0.0,-0.009,0.27
248.8,0.0,-0.019,0.27
248.82,0.0,-0.03,0.27
248.84,0.0,-0.04,0.27
248.86,0.0,-0.049,0.27
248.88,0.0,-0.059,0.27
248.9,0.0,-0.066,0.27
248.92,0.0,-0.073,0.27
248.94,0.0,-0.08,0.27
248.96,0.0,-0.086,0.27
248.98,0.0,-0.089,0.27
249.0,0.0,-0.091,0.27
249.02,0.0,-0.091,0.27
249.04,0.0,-0.091,0.27
249.06,0.0,-0.091,0.27
249.08,0.0,-0.087,0.27
249.1,0.0,-0.084,0.27
249.12,0.0,-0.077,0.27
249.14,0.0,-0.07,0.27
249.16,0.0,-0.063,0.27
249.18,0.0,-0.054,0.27
249.2,0.0,-0.045,0.27
249.22,0.0,-0.035,0.27
249.24,0.0,-0.024,0.27
249.26,0.0,-0.014,0.27
249.28,0.0,-0.003,0.27
249.3,0.0,0.009,0.27
249.32,0.0,0.019,0.27
249.34,0.0,0.03,0.27
249.36,0.0,0.042,0.27
249.38,0.0,0.051,0.27
249.4,0.0,0.059,0.27
249.42,0.0,0.068,0.27
249.44,0.0,0.075,0.27
249.46,0.0,0.082,0.27
249.48,0.0,0.087,0.27
249.5,0.0,0.091,0.27
249.52,0.0,0.094,0.27
249.54,0.0,0.096,0.27
249.56,0.0,0.096,0.27
249.58,0.0,0.096,0.27
249.6,0.0,0.093,0.27
249.62,0.0,0.089,0.27
249.64,0.0,0.084,0.27
249.66,0.0,0.079,0.27
249.68,0.0,0.072,0.27
249.7,0.0,0.063,0.27
249.72,0.0,0.054,0.27
249.74,0.0,0.045,0.27
249.76,0.0,0.035,0.27
249.78,0.0,0.023,0.27
249.8,0.0,0.012,0.27
249.82,0.0,0.002,0.27
249.84,0.0,-0.009,0.27
249.86,0.0,-0.019,0.27
249.88,0.0,-0.031,0.27
249.9,0.0,-0.04,0.27
249.92,0.0,-0.051,0.27
249.94,0.0,-0.059,0.27
249.96,0.0,-0.066,0.27
249.98,0.0,-0.073,0.27
250.0,0.0,-0.079,0.27
250.02,0.0,-0.084,0.27
250.04,0.0,-0.087,0.27
250.06,0.0,-0.089,0.27
250.08,0.0,-0.091,0.27
250.1,0.0,-0.091,0.27
250.12,0.0,-0.089,0.27
250.14,0.0,-0.086,0.27
250.16,0.0,-0.082,0.27
250.18,0.0,-0.075,0.27
250.2,0.0,-0.068,0.27
250.22,0.0,-0.061,0.27
250.24,0.0,-0.052,0.27
250.26,0.0,-0.044,0.27
250.28,0.0,-0.033,0.27
250.3,0.0,-0.023,0.27
250.32,0.0,-0.012,0.27
250.34,0.0,-0.002,0.27
250.36,0.0,0.01,0.27
250.38,0.0,0.021,0.27
250.4,0.0,0.031,0.27
250.42,0.0,0.042,0.27
250.44,0.0,0.051,0.27
250.46,0.0,0.059,0.27
250.48,0.0,0.068,0.27
250.5,0.0,0.075,0.27
250.52,0.0,0.08,0.27
250.54,0.0,0.086,0.27
250.56,0.0,0.091,0.27
250.58,0.0,0.093,0.27
250.6,0.0,0.094,0.27
250.62,0.0,0.094,0.27
250.64,0.0,0.094,0.27
250.66,0.0,0.093,0.27
250.68,0.0,0.087,0.27
250.7,0.0,0.082,0.27
250.72,0.0,0.077,0.27
250.74,0.0,0.07,0.27
250.76,0.0,0.061,0.27
250.78,0.0,0.052,0.27
250.8,0.0,0.044,0.27
250.82,0.0,0.033,0.27
250.84,0.0,0.023,0.27
250.86,0.0,0.012,0.27
250.88,0.0,-0.0,0.27
250.9,0.0,-0.01,0.27
250.92,0.0,-0.021,0.27
250.94,0.0,-0.031,0.27
250.96,0.0,-0.04,0.27
250.98,0.0,-0.051,0.27
251.0,0.0,-0.059,0.27
251.02,0.0,-0.066,0.27
251.04,0.0,-0.073,0.27
251.06,0.0,-0.079,0.27
251.08,0.0,-0.084,0.27
251.1,0.0,-0.086,0.27
251.12,0.0,-0.089,0.27
251.14,0.0,-0.089,0.27
251.16,0.0,-0.089,0.27
251.18,0.0,-0.087,0.27
251.2,0.0,-0.084,0.27
251.22,0.0,-0.079,0.27
251.24,0.0,-0.073,0.27
251.26,0.0,-0.066,0.27
251.28,0.0,-0.059,0.27
251.3,0.0,-0.051,0.27
251.32,0.0,-0.042,0.27
251.34,0.0,-0.031,0.27
251.36,0.0,-0.021,0.27
251.38,0.0,-0.01,0.27
251.4,0.0,-0.0,0.27
251.42,0.0,0.01,0.27
251.44,0.0,0.021,0.27
251.46,0.0,0.031,0.27
251.48,0.0,0.042,0.27
251.5,0.0,0.051,0.27
251.52,0.0,0.061,0.27
251.54,0.0,0.068,0.27
251.56,0.0,0.075,0.27
251.58,0.0,0.08,0.27
251.6,0.0,0.086,0.27
251.62,0.0,0.089,0.27
251.64,0.0,0.091,0.27
251.66,0.0,0.093,0.27
251.68,0.0,0.093,0.27
251.7,0.0,0.093,0.27
251.72,0.0,0.091,0.27
251.74,0.0,0.086,0.27
251.76,0.0,0.08,0.27
251.78,0.0,0.075,0.27
251.8,0.0,0.068,0.27
251.82,0.0,0.059,0.27
251.84,0.0,0.051,0.27
251.86,0.0,0.042,0.27
251.88,0.0,0.031,0.27
251.9,0.0,0.021,0.27
251.92,0.0,0.01,0.27
251.94,0.0,-0.002,0.27
251.96,0.0,-0.01,0.27
251.98,0.0,-0.021,0.27
252.0,0.0,-0.033,0.27
252.02,0.0,-0.042,0.27
252.04,0.0,-0.051,0.27
252.06,0.0,-0.059,0.27
252.08,0.0,-0.066,0.27
252.1,0.0,-0.072,0.27
252.12,0.0,-0.077,0.27
252.14,0.0,-0.082,0.27
252.16,0.0,-0.086,0.27
252.18,0.0,-0.087,0.27
252.2,0.0,-0.087,0.27
252.22,0.0,-0.087,0.27
252.24,0.0,-0.086,0.27
252.26,0.0,-0.082,0.27
252.28,0.0,-0.077,0.27
252.3,0.0,-0.072,0.27
252.32,0.0,-0.065,0.27
252.34,0.0,-0.058,0.27
252.36,0.0,-0.049,0.27
252.38,0.0,-0.04,0.27
252.4,0.0,-0.03,0.27
252.42,0.0,-0.019,0.27
252.44,0.0,-0.009,0.27
252.46,0.0,0.002,0.27
252.48,0.0,0.012,0.27
252.5,0.0,0.023,0.27
252.52,0.0,0.033,0.27
252.54,0.0,0.044,0.27
252.56,0.0,0.051,0.27
252.58,0.0,0.061,0.27
252.6,0.0,0.068,0.27
252.62,0.0,0.073,0.27
252.64,0.0,0.08,0.27
252.66,0.0,0.084,0.27
252.68,0.0,0.089,0.27
252.7,0.0,0.091,0.27
252.72,0.0,0.091,0.27
252.74,0.0,0.091,0.27
252.76,0.0,0.091,0.27
252.78,0.0,0.089,0.27
252.8,0.0,0.084,0.27
252.82,0.0,0.079,0.27
252.84,0.0,0.073,0.27
252.86,0.0,0.066,0.27
252.88,0.0,0.058,0.27
252.9,0.0,0.049,0.27
252.92,0.0,0.04,0.27
252.94,0.0,0.03,0.27
252.96,0.0,0.019,0.27
252.98,0.0,0.009,0.27
253.0,0.0,-0.002,0.27
253.02,0.0,-0.012,0.27
253.04,0.0,-0.023,0.27
253.06,0.0,-0.033,0.27
253.08,0.0,-0.042,0.27
253.1,0.0,-0.051,0.27
253.12,0.0,-0.059,0.27
253.14,0.0,-0.066,0.27
253.16,0.0,-0.072,0.27
253.18,0.0,-0.077,0.27
253.2,0.0,-0.082,0.27
253.22,0.0,-0.084,0.27
253.24,0.0,-0.086,0.27
253.26,0.0,-0.086,0.27
253.28,0.0,-0.086,0.27
253.3,0.0,-0.084,0.27
253.32,0.0,-0.08,0.27
253.34,0.0,-0.075,0.27
253.36,0.0,-0.07,0.27
253.38,0.0,-0.063,0.27
253.4,0.0,-0.056,0.27
253.42,0.0,-0.047,0.27
253.44,0.0,-0.038,0.27
253.46,0.0,-0.028,0.27
253.48,0.0,-0.017,0.27
253.5,0.0,-0.009,0.27
253.52,0.0,0.002,0.27
253.54,0.0,0.014,0.27
253.56,0.0,0.023,0.27
253.58,0.0,0.033,0.27
253.6,0.0,0.044,0.27
253.62,0.0,0.052,0.27
253.64,0.0,0.061,0.27
253.66,0.0,0.068,0.27
253.68,0.0,0.073,0.27
253.7,0.0,0.079,0.27
253.72,0.0,0.084,0.27
253.74,0.0,0.087,0.27
253.76,0.0,0.089,0.27
253.78,0.0,0.091,0.27
253.8,0.0,0.091,0.27
253.82,0.0,0.089,0.27
253.84,0.0,0.086,0.27
253.86,0.0,0.082,0.27
253.88,0.0,0.077,0.27
253.9,0.0,0.072,0.27
253.92,0.0,0.065,0.27
253.94,0.0,0.056,0.27
253.96,0.0,0.047,0.27
253.98,0.0,0.038,0.27
254.0,0.0,0.028,0.27
254.02,0.0,0.017,0.27
254.04,0.0,0.007,0.27
254.06,0.0,-0.003,0.27
254.08,0.0,-0.014,0.27
254.1,0.0,-0.023,0.27
254.12,0.0,-0.033,0.27
254.14,0.0,-0.042,0.27
254.16,0.0,-0.051,0.27
254.18,0.0,-0.059,0.27
254.2,0.0,-0.066,0.27
254.22,0.0,-0.072,0.27
254.24,0.0,-0.077,0.27
254.26,0.0,-0.08,0.27
254.28,0.0,-0.084,0.27
254.3,0.0,-0.084,0.27
254.32,0.0,-0.084,0.27
254.34,0.0,-0.084,0.27
254.36,0.0,-0.082,0.27
254.38,0.0,-0.079,0.27
254.4,0.0,-0.073,0.27
254.42,0.0,-0.068,0.27
254.44,0.0,-0.061,0.27
254.46,0.0,-0.054,0.27
254.48,0.0,-0.045,0.27
254.5,0.0,-0.037,0.27
254.52,0.0,-0.026,0.27
254.54,0.0,-0.016,0.27
254.56,0.0,-0.007,0.27
254.58,0.0,0.003,0.27
254.6,0.0,0.014,0.27
254.62,0.0,0.024,0.27
254.64,0.0,0.035,0.27
254.66,0.0,0.044,0.27
254.68,0.0,0.052,0.27
254.7,0.0,0.061,0.27
254.72,0.0,0.068,0.27
254.74,0.0,0.073,0.27
254.76,0.0,0.079,0.27
254.78,0.0,0.082,0.27
254.8,0.0,0.086,0.27
254.82,0.0,0.087,0.27
254.84,0.0,0.089,0.27
254.86,0.0,0.089,0.27
254.88,0.0,0.087,0.27
254.9,0.0,0.084,0.27
254.92,0.0,0.08,0.27
254.94,0.0,0.075,0.27
254.96,0.0,0.07,0.27
254.98,0.0,0.063,0.27
255.0,0.0,0.054,0.27
255.02,0.0,0.045,0.27
255.04,0.0,0.037,0.27
255.06,0.0,0.026,0.27
255.08,0.0,0.016,0.27
255.1,0.0,0.007,0.27
255.12,0.0,-0.005,0.27
255.14,0.0,-0.014,0.27
255.16,0.0,-0.024,0.27
255.18,0.0,-0.035,0.27
255.2,0.0,-0.042,0.27
255.22,0.0,-0.051,0.27
255.24,0.0,-0.059,0.27
255.26,0.0,-0.066,0.27
255.28,0.0,-0.072,0.27
255.3,0.0,-0.075,0.27
255.32,0.0,-0.079,0.27
255.34,0.0,-0.082,0.27
255.36,0.0,-0.084,0.27
255.38,0.0,-0.084,0.27
255.4,0.0,-0.084,0.27
255.42,0.0,-0.08,0.27
255.44,0.0,-0.077,0.27
255.46,0.0,-0.072,0.27
255.48,0.0,-0.066,0.27
255.5,0.0,-0.059,0.27
255.52,0.0,-0.052,0.27
255.54,0.0,-0.044,0.27
255.56,0.0,-0.035,0.27
255.58,0.0,-0.024,0.27
255.6,0.0,-0.014,0.27
255.62,0.0,-0.005,0.27
255.64,0.0,0.005,0.27
255.66,0.0,0.016,0.27
255.68,0.0,0.024,0.27
255.7,0.0,0.035,0.27
255.72,0.0,0.044,0.27
255.74,0.0,0.052,0.27
255.76,0.0,0.061,0.27
255.78,0.0,0.068,0.27
255.8,0.0,0.073,0.27
255.82,0.0,0.079,0.27
255.84,0.0,0.082,0.27
255.86,0.0,0.086,0.27
255.88,0.0,0.086,0.27
255.9,0.0,0.087,0.27
255.92,0.0,0.087,0.27
255.94,0.0,0.086,0.27
255.96,0.0,0.082,0.27
255.98,0.0,0.079,0.27
256.0,0.0,0.073,0.27
256.02,0.0,0.068,0.27
256.04,0.0,0.059,0.27
256.06,0.0,0.051,0.27
256.08,0.0,0.044,0.27
256.1,0.0,0.035,0.27
256.12,0.0,0.024,0.27
256.14,0.0,0.016,0.27
256.16,0.0,0.005,0.27
256.18,0.0,-0.005,0.27
256.2,0.0,-0.016,0.27
256.22,0.0,-0.026,0.27
256.24,0.0,-0.035,0.27
256.26,0.0,-0.044,0.27
256.28,0.0,-0.051,0.27
256.3,0.0,-0.059,0.27
256.32,0.0,-0.065,0.27
256.34,0.0,-0.07,0.27
256.36,0.0,-0.075,0.27
256.38,0.0,-0.079,0.27
256.4,0.0,-0.08,0.27
256.42,0.0,-0.082,0.27
256.44,0.0,-0.082,0.27
256.46,0.0,-0.082,0.27
256.48,0.0,-0.079,0.27
256.5,0.0,-0.075,0.27
256.52,0.0,-0.07,0.27
256.54,0.0,-0.065,0.27
256.56,0.0,-0.058,0.27
256.58,0.0,-0.049,0.27
256.6,0.0,-0.042,0.27
256.62,0.0,-0.033,0.27
256.64,0.0,-0.023,0.27
256.66,0.0,-0.012,0.27
256.68,0.0,-0.003,0.27
256.7,0.0,0.007,0.27
256.72,0.0,0.017,0.27
256.74,0.0,0.026,0.27
256.76,0.0,0.037,0.27
256.78,0.0,0.045,0.27
256.8,0.0,0.052,0.27
256.82,0.0,0.061,0.27
256.84,0.0,0.066,0.27
256.86,0.0,0.073,0.27
256.88,0.0,0.077,0.27
256.9,0.0,0.08,0.27
256.92,0.0,0.084,0.27
256.94,0.0,0.086,0.27
256.96,0.0,0.086,0.27
256.98,0.0,0.086,0.27
257.0,0.0,0.084,0.27
257.02,0.0,0.08,0.27
257.04,0.0,0.077,0.27
257.06,0.0,0.072,0.27
257.08,0.0,0.065,0.27
257.1,0.0,0.058,0.27
257.12,0.0,0.049,0.27
257.14,0.0,0.042,0.27
257.16,0.0,0.033,0.27
257.18,0.0,0.023,0.27
257.2,0.0,0.014,0.27
257.22,0.0,0.003,0.27
257.24,0.0,-0.007,0.27
257.26,0.0,-0.016,0.27
257.28,0.0,-0.026,0.27
257.3,0.0,-0.035,0.27
257.32,0.0,-0.044,0.27
257.34,0.0,-0.051,0.27
257.36,0.0,-0.059,0.27
257.38,0.0,-0.065,0.27
257.4,0.0,-0.07,0.27
257.42,0.0,-0.073,0.27
257.44,0.0,-0.077,0.27
257.46,0.0,-0.079,0.27
257.48,0.0,-0.08,0.27
257.5,0.0,-0.08,0.27
257.52,0.0,-0.08,0.27
257.54,0.0,-0.077,0.27
257.56,0.0,-0.073,0.27
257.58,0.0,-0.068,0.27
257.6,0.0,-0.063,0.27
257.62,0.0,-0.056,0.27
257.64,0.0,-0.047,0.27
257.66,0.0,-0.04,0.27
257.68,0.0,-0.031,0.27
257.7,0.0,-0.021,0.27
257.72,0.0,-0.012,0.27
257.74,0.0,-0.002,0.27
257.76,0.0,0.009,0.27
257.78,0.0,0.017,0.27
257.8,0.0,0.026,0.27
257.82,0.0,0.037,0.27
257.84,0.0,0.045,0.27
257.86,0.0,0.052,0.27
257.88,0.0,0.061,0.27
257.9,0.0,0.066,0.27
257.92,0.0,0.073,0.27
257.94,0.0,0.077,0.27
257.96,0.0,0.08,0.27
257.98,0.0,0.082,0.27
258.0,0.0,0.084,0.27
258.02,0.0,0.084,0.27
258.04,0.0,0.084,0.27
258.06,0.0,0.082,0.27
258.08,0.0,0.079,0.27
258.1,0.0,0.075,0.27
258.12,0.0,0.07,0.27
258.14,0.0,0.063,0.27
258.16,0.0,0.056,0.27
258.18,0.0,0.047,0.27
258.2,0.0,0.04,0.27
258.22,0.0,0.03,0.27
258.24,0.0,0.021,0.27
258.26,0.0,0.012,0.27
258.28,0.0,0.002,0.27
258.3,0.0,-0.009,0.27
258.32,0.0,-0.017,0.27
258.34,0.0,-0.028,0.27
258.36,0.0,-0.037,0.27
258.38,0.0,-0.044,0.27
258.4,0.0,-0.051,0.27
258.42,0.0,-0.059,0.27
258.44,0.0,-0.065,0.27
258.46,0.0,-0.07,0.27
258.48,0.0,-0.073,0.27
258.5,0.0,-0.077,0.27
258.52,0.0,-0.079,0.27
258.54,0.0,-0.079,0.27
258.56,0.0,-0.079,0.27
258.58,0.0,-0.079,0.27
258.6,0.0,-0.075,0.27
258.62,0.0,-0.072,0.27
258.64,0.0,-0.066,0.27
258.66,0.0,-0.061,0.27
258.68,0.0,-0.054,0.27
258.7,0.0,-0.045,0.27
258.72,0.0,-0.038,0.27
258.74,0.0,-0.03,0.27
258.76,0.0,-0.019,0.27
258.78,0.0,-0.01,0.27
258.8,0.0,-0.002,0.27
258.82,0.0,0.009,0.27
258.84,0.0,0.019,0.27
258.86,0.0,0.028,0.27
258.88,0.0,0.037,0.27
258.9,0.0,0.045,0.27
258.92,0.0,0.052,0.27
258.94,0.0,0.061,0.27
258.96,0.0,0.066,0.27
258.98,0.0,0.072,0.27
259.0,0.0,0.075,0.27
259.02,0.0,0.079,0.27
259.04,0.0,0.082,0.27
259.06,0.0,0.082,0.27
259.08,0.0,0.082,0.27
259.1,0.0,0.082,0.27
259.12,0.0,0.08,0.27
259.14,0.0,0.077,0.27
259.16,0.0,0.073,0.27
259.18,0.0,0.068,0.27
259.2,0.0,0.061,0.27
259.22,0.0,0.054,0.27
259.24,0.0,0.045,0.27
259.26,0.0,0.038,0.27
259.28,0.0,0.028,0.27
259.3,0.0,0.019,0.27
259.32,0.0,0.01,0.27
259.34,0.0,-0.0,0.27
259.36,0.0,-0.009,0.27
259.38,0.0,-0.017,0.27
259.4,0.0,-0.028,0.27
259.42,0.0,-0.037,0.27
259.44,0.0,-0.044,0.27
259.46,0.0,-0.051,0.27
259.48,0.0,-0.059,0.27
259.5,0.0,-0.065,0.27
259.52,0.0,-0.068,0.27
259.54,0.0,-0.073,0.27
259.56,0.0,-0.075,0.27
259.58,0.0,-0.077,0.27
259.6,0.0,-0.077,0.27
259.62,0.0,-0.077,0.27
259.64,0.0,-0.077,0.27
259.66,0.0,-0.073,0.27
259.68,0.0,-0.07,0.27
259.7,0.0,-0.065,0.27
259.72,0.0,-0.059,0.27
259.74,0.0,-0.052,0.27
259.76,0.0,-0.044,0.27
259.78,0.0,-0.037,0.27
259.8,0.0,-0.028,0.27
259.82,0.0,-0.017,0.27
259.84,0.0,-0.009,0.27
259.86,0.0,-0.0,0.27
259.88,0.0,0.01,0.27
259.9,0.0,0.019,0.27
259.92,0.0,0.028,0.27
259.94,0.0,0.037,0.27
259.96,0.0,0.045,0.27
259.98,0.0,0.052,0.27
260.0,0.0,0.061,0.27
260.02,0.0,0.066,0.27
260.04,0.0,0.072,0.27
260.06,0.0,0.075,0.27
260.08,0.0,0.079,0.27
260.1,0.0,0.08,0.27
260.12,0.0,0.082,0.27
260.14,0.0,0.082,0.27
260.16,0.0,0.082,0.27
260.18,0.0,0.079,0.27
260.2,0.0,0.075,0.27
260.22,0.0,0.072,0.27
260.24,0.0,0.066,0.27
260.26,0.0,0.059,0.27
260.28,0.0,0.052,0.27
260.3,0.0,0.045,0.27
260.32,0.0,0.037,0.27
260.34,0.0,0.026,0.27
260.36,0.0,0.017,0.27
260.38,0.0,0.009,0.27
260.4,0.0,-0.002,0.27
260.42,0.0,-0.01,0.27
260.44,0.0,-0.019,0.27
260.46,0.0,-0.028,0.27
260.48,0.0,-0.037,0.27
260.5,0.0,-0.044,0.27
260.52,0.0,-0.051,0.27
260.54,0.0,-0.059,0.27
260.56,0.0,-0.065,0.27
260.58,0.0,-0.068,0.27
260.6,0.0,-0.072,0.27
260.62,0.0,-0.075,0.27
260.64,0.0,-0.075,0.27
260.66,0.0,-0.077,0.27
260.68,0.0,-0.077,0.27
260.7,0.0,-0.075,0.27
260.72,0.0,-0.072,0.27
260.74,0.0,-0.068,0.27
260.76,0.0,-0.063,0.27
260.78,0.0,-0.058,0.27
260.8,0.0,-0.049,0.27
260.82,0.0,-0.042,0.27
260.84,0.0,-0.035,0.27
260.86,0.0,-0.026,0.27
260.88,0.0,-0.016,0.27
260.9,0.0,-0.007,0.27
260.92,0.0,0.002,0.27
260.94,0.0,0.012,0.27
260.96,0.0,0.021,0.27
260.98,0.0,0.03,0.27
261.0,0.0,0.038,0.27
261.02,0.0,0.045,0.27
261.04,0.0,0.052,0.27
261.06,0.0,0.061,0.27
261.08,0.0,0.066,0.27
261.1,0.0,0.072,0.27
261.12,0.0,0.075,0.27
261.14,0.0,0.077,0.27
261.16,0.0,0.079,0.27
261.18,0.0,0.08,0.27
261.2,0.0,0.08,0.27
261.22,0.0,0.08,0.27
261.24,0.0,0.077,0.27
261.26,0.0,0.073,0.27
261.28,0.0,0.07,0.27
261.3,0.0,0.065,0.27
261.32,0.0,0.058,0.27
261.34,0.0,0.051,0.27
261.36,0.0,0.044,0.27
261.38,0.0,0.035,0.27
261.4,0.0,0.026,0.27
261.42,0.0,0.017,0.27
261.44,0.0,0.007,0.27
261.46,0.0,-0.002,0.27
261.48,0.0,-0.01,0.27
261.5,0.0,-0.019,0.27
261.52,0.0,-0.03,0.27
261.54,0.0,-0.037,0.27
261.56,0.0,-0.045,0.27
261.58,0.0,-0.051,0.27
261.6,0.0,-0.058,0.27
261.62,0.0,-0.063,0.27
261.64,0.0,-0.068,0.27
261.66,0.0,-0.072,0.27
261.68,0.0,-0.073,0.27
261.7,0.0,-0.075,0.27
261.72,0.0,-0.075,0.27
261.74,0.0,-0.075,0.27
261.76,0.0,-0.073,0.27
261.78,0.0,-0.07,0.27
261.8,0.0,-0.066,0.27
261.82,0.0,-0.061,0.27
261.84,0.0,-0.056,0.27
261.86,0.0,-0.047,0.27
261.88,0.0,-0.04,0.27
261.9,0.0,-0.033,0.27
261.92,0.0,-0.024,0.27
261.94,0.0,-0.016,0.27
261.96,0.0,-0.007,0.27
261.98,0.0,0.003,0.27
262.0,0.0,0.012,0.27
262.02,0.0,0.021,0.27
262.04,0.0,0.03,0.27
262.06,0.0,0.038,0.27
262.08,0.0,0.045,0.27
262.1,0.0,0.052,0.27
262.12,0.0,0.059,0.27
262.14,0.0,0.066,0.27
262.16,0.0,0.07,0.27
262.18,0.0,0.073,0.27
262.2,0.0,0.077,0.27
262.22,0.0,0.079,0.27
262.24,0.0,0.079,0.27
262.26,0.0,0.079,0.27
262.28,0.0,0.079,0.27
262.3,0.0,0.075,0.27
262.32,0.0,0.073,0.27
262.34,0.0,0.068,0.27
262.36,0.0,0.063,0.27
262.38,0.0,0.056,0.27
262.4,0.0,0.049,0.27
262.42,0.0,0.042,0.27
262.44,0.0,0.033,0.27
262.46,0.0,0.024,0.27
262.48,0.0,0.016,0.27
262.5,0.0,0.007,0.27
262.52,0.0,-0.003,0.27
262.54,0.0,-0.012,0.27
262.56,0.0,-0.021,0.27
262.58,0.0,-0.03,0.27
262.6,0.0,-0.038,0.27
262.62,0.0,-0.045,0.27
262.64,0.0,-0.051,0.27
262.66,0.0,-0.058,0.27
262.68,0.0,-0.063,0.27
262.7,0.0,-0.066,0.27
262.72,0.0,-0.07,0.27
262.74,0.0,-0.072,0.27
262.76,0.0,-0.073,0.27
262.78,0.0,-0.073,0.27
262.8,0.0,-0.073,0.27
262.82,0.0,-0.072,0.27
262.84,0.0,-0.068,0.27
262.86,0.0,-0.065,0.27
262.88,0.0,-0.059,0.27
262.9,0.0,-0.054,0.27
262.92,0.0,-0.045,0.27
262.94,0.0,-0.038,0.27
262.96,0.0,-0.031,0.27
262.98,0.0,-0.023,0.27
263.0,0.0,-0.014,0.27
263.02,0.0,-0.005,0.27
263.04,0.0,0.005,0.27
263.06,0.0,0.014,0.27
263.08,0.0,0.023,0.27
263.1,0.0,0.031,0.27
263.12,0.0,0.038,0.27
263.14,0.0,0.047,0.27
263.16,0.0,0.052,0.27
263.18,0.0,0.059,0.27
263.2,0.0,0.065,0.27
263.22,0.0,0.07,0.27
263.24,0.0,0.073,0.27
263.26,0.0,0.075,0.27
263.28,0.0,0.077,0.27
263.3,0.0,0.077,0.27
263.32,0.0,0.077,0.27
263.34,0.0,0.077,0.27
263.36,0.0,0.073,0.27
263.38,0.0,0.07,0.27
263.4,0.0,0.066,0.27
263.42,0.0,0.061,0.27
263.44,0.0,0.054,0.27
263.46,0.0,0.047,0.27
263.48,0.0,0.04,0.27
263.5,0.0,0.031,0.27
263.52,0.0,0.023,0.27
263.54,0.0,0.014,0.27
263.56,0.0,0.005,0.27
263.58,0.0,-0.005,0.27
263.6,0.0,-0.012,0.27
263.62,0.0,-0.021,0.27
263.64,0.0,-0.03,0.27
263.66,0.0,-0.038,0.27
263.68,0.0,-0.045,0.27
263.7,0.0,-0.051,0.27
263.72,0.0,-0.058,0.27
263.74,0.0,-0.063,0.27
263.76,0.0,-0.066,0.27
263.78,0.0,-0.07,0.27
263.8,0.0,-0.072,0.27
263.82,0.0,-0.072,0.27
263.84,0.0,-0.072,0.27
263.86,0.0,-0.072,0.27
263.88,0.0,-0.07,0.27
263.9,0.0,-0.066,0.27
263.92,0.0,-0.063,0.27
263.94,0.0,-0.058,0.27
263.96,0.0,-0.051,0.27
263.98,0.0,-0.044,0.27
264.0,0.0,-0.037,0.27
264.02,0.0,-0.03,0.27
264.04,0.0,-0.021,0.27
264.06,0.0,-0.012,0.27
264.08,0.0,-0.003,0.27
264.1,0.0,0.005,0.27
264.12,0.0,0.016,0.27
264.14,0.0,0.023,0.27
264.16,0.0,0.031,0.27
264.18,0.0,0.04,0.27
264.2,0.0,0.047,0.27
264.22,0.0,0.052,0.27
264.24,0.0,0.059,0.27
264.26,0.0,0.065,0.27
264.28,0.0,0.07,0.27
264.3,0.0,0.073,0.27
264.32,0.0,0.075,0.27
264.34,0.0,0.075,0.27
264.36,0.0,0.077,0.27
264.38,0.0,0.077,0.27
264.4,0.0,0.075,0.27
264.42,0.0,0.073,0.27
264.44,0.0,0.068,0.27
264.46,0.0,0.065,0.27
264.48,0.0,0.058,0.27
264.5,0.0,0.051,0.27
264.52,0.0,0.045,0.27
264.54,0.0,0.038,0.27
264.56,0.0,0.03,0.27
264.58,0.0,0.021,0.27
264.6,0.0,0.012,0.27
264.62,0.0,0.003,0.27
264.64,0.0,-0.005,0.27
264.66,0.0,-0.014,0.27
264.68,0.0,-0.023,0.27
264.7,0.0,-0.031,0.27
264.72,0.0,-0.038,0.27
264.74,0.0,-0.045,0.27
264.76,0.0,-0.051,0.27
264.78,0.0,-0.058,0.27
264.8,0.0,-0.063,0.27
264.82,0.0,-0.066,0.27
264.84,0.0,-0.068,0.27
264.86,0.0,-0.07,0.27
264.88,0.0,-0.07,0.27
264.9,0.0,-0.07,0.27
