Tiempo ,Entrada,ANGULO,POSICION
155.8,0.0,-0.169,0.272
155.82,0.0,-0.182,0.272
155.84,0.0,-0.192,0.272
155.86,0.0,-0.199,0.272
155.88,0.0,-0.204,0.272
155.9,0.0,-0.206,0.272
155.92,0.0,-0.206,0.272
155.94,0.0,-0.202,0.272
155.96,0.0,-0.195,0.272
155.98,0.0,-0.185,0.272
156.0,0.0,-0.173,0.272
156.02,0.0,-0.157,0.272
156.04,0.0,-0.141,0.272
156.06,0.0,-0.122,0.272
156.08,0.0,-0.101,0.272
156.1,0.0,-0.079,0.272
156.12,0.0,-0.056,0.272
156.14,0.0,-0.031,0.272
156.16,0.0,-0.007,0.272
156.18,0.0,0.019,0.272
156.2,0.0,0.044,0.272
156.22,0.0,0.068,0.272
156.24,0.0,0.091,0.272
156.26,0.0,0.112,0.272
156.28,0.0,0.133,0.272
156.3,0.0,0.152,0.272
156.32,0.0,0.168,0.272
156.34,0.0,0.182,0.272
156.36,0.0,0.192,0.272
156.38,0.0,0.202,0.272
156.4,0.0,0.208,0.272
156.42,0.0,0.211,0.272
156.44,0.0,0.211,0.272
156.46,0.0,0.209,0.272
156.48,0.0,0.204,0.272
156.5,0.0,0.194,0.272
156.52,0.0,0.183,0.272
156.54,0.0,0.169,0.272
156.56,0.0,0.154,0.272
156.58,0.0,0.134,0.272
156.6,0.0,0.115,0.272
156.62,0.0,0.093,0.272
156.64,0.0,0.07,0.272
156.66,0.0,0.045,0.272
156.68,0.0,0.021,0.272
156.7,0.0,-0.003,0.272
156.72,0.0,-0.028,0.272
156.74,0.0,-0.051,0.272
156.76,0.0,-0.075,0.272
156.78,0.0,-0.098,0.272
156.8,0.0,-0.119,0.272
156.82,0.0,-0.138,0.272
156.84,0.0,-0.154,0.272
156.86,0.0,-0.169,0.272
156.88,0.0,-0.182,0.272
156.9,0.0,-0.192,0.272
156.92,0.0,-0.199,0.272
156.94,0.0,-0.202,0.272
156.96,0.0,-0.204,0.272
156.98,0.0,-0.204,0.272
157.0,0.0,-0.199,0.272
157.02,0.0,-0.192,0.272
157.04,0.0,-0.182,0.272
157.06,0.0,-0.169,0.272
157.08,0.0,-0.154,0.272
157.1,0.0,-0.136,0.272
157.12,0.0,-0.117,0.272
157.14,0.0,-0.094,0.272
157.16,0.0,-0.073,0.272
157.18,0.0,-0.049,0.272
157.2,0.0,-0.026,0.272
157.22,0.0,-0.0,0.272
157.24,0.0,0.024,0.272
157.26,0.0,0.049,0.272
157.28,0.0,0.072,0.272
157.3,0.0,0.094,0.272
157.32,0.0,0.117,0.272
157.34,0.0,0.134,0.272
157.36,0.0,0.154,0.272
157.38,0.0,0.169,0.272
157.4,0.0,0.183,0.272
157.42,0.0,0.192,0.272
157.44,0.0,0.201,0.272
157.46,0.0,0.206,0.272
157.48,0.0,0.209,0.272
157.5,0.0,0.209,0.272
157.52,0.0,0.206,0.272
157.54,0.0,0.201,0.272
157.56,0.0,0.19,0.272
157.58,0.0,0.18,0.272
157.6,0.0,0.164,0.272
157.62,0.0,0.148,0.272
157.64,0.0,0.129,0.272
157.66,0.0,0.108,0.272
157.68,0.0,0.087,0.272
157.7,0.0,0.065,0.272
157.72,0.0,0.04,0.272
157.74,0.0,0.017,0.272
157.76,0.0,-0.009,0.272
157.78,0.0,-0.033,0.272
157.8,0.0,-0.056,0.272
157.82,0.0,-0.079,0.272
157.84,0.0,-0.101,0.272
157.86,0.0,-0.122,0.272
157.88,0.0,-0.14,0.272
157.9,0.0,-0.155,0.272
157.92,0.0,-0.171,0.272
157.94,0.0,-0.182,0.272
157.96,0.0,-0.19,0.272
157.98,0.0,-0.199,0.272
158.0,0.0,-0.201,0.272
158.02,0.0,-0.202,0.272
158.04,0.0,-0.201,0.272
158.06,0.0,-0.195,0.272
158.08,0.0,-0.187,0.272
158.1,0.0,-0.178,0.272
158.12,0.0,-0.164,0.272
158.14,0.0,-0.148,0.272
158.16,0.0,-0.131,0.272
158.18,0.0,-0.112,0.272
158.2,0.0,-0.091,0.272
158.22,0.0,-0.066,0.272
158.24,0.0,-0.044,0.272
158.26,0.0,-0.019,0.272
158.28,0.0,0.005,0.272
158.3,0.0,0.03,0.272
158.32,0.0,0.052,0.272
158.34,0.0,0.077,0.272
158.36,0.0,0.099,0.272
158.38,0.0,0.119,0.272
158.4,0.0,0.138,0.272
158.42,0.0,0.155,0.272
158.44,0.0,0.169,0.272
158.46,0.0,0.183,0.272
158.48,0.0,0.192,0.272
158.5,0.0,0.201,0.272
158.52,0.0,0.206,0.272
158.54,0.0,0.208,0.272
158.56,0.0,0.208,0.272
158.58,0.0,0.202,0.272
158.6,0.0,0.195,0.272
158.62,0.0,0.187,0.272
158.64,0.0,0.175,0.272
158.66,0.0,0.159,0.272
158.68,0.0,0.143,0.272
158.7,0.0,0.124,0.272
158.72,0.0,0.103,0.272
158.74,0.0,0.082,0.272
158.76,0.0,0.059,0.272
158.78,0.0,0.035,0.272
158.8,0.0,0.012,0.272
158.82,0.0,-0.012,0.272
158.84,0.0,-0.037,0.272
158.86,0.0,-0.061,0.272
158.88,0.0,-0.084,0.272
158.9,0.0,-0.105,0.272
158.92,0.0,-0.124,0.272
158.94,0.0,-0.143,0.272
158.96,0.0,-0.157,0.272
158.98,0.0,-0.173,0.272
159.0,0.0,-0.182,0.272
159.02,0.0,-0.19,0.272
159.04,0.0,-0.197,0.272
159.06,0.0,-0.201,0.272
159.08,0.0,-0.201,0.272
159.1,0.0,-0.199,0.272
159.12,0.0,-0.192,0.272
159.14,0.0,-0.183,0.272
159.16,0.0,-0.173,0.272
159.18,0.0,-0.159,0.272
159.2,0.0,-0.143,0.272
159.22,0.0,-0.126,0.272
159.24,0.0,-0.105,0.272
159.26,0.0,-0.084,0.272
159.28,0.0,-0.061,0.272
159.3,0.0,-0.038,0.272
159.32,0.0,-0.014,0.272
159.34,0.0,0.01,0.272
159.36,0.0,0.035,0.272
159.38,0.0,0.058,0.272
159.4,0.0,0.08,0.272
159.42,0.0,0.101,0.272
159.44,0.0,0.122,0.272
159.46,0.0,0.14,0.272
159.48,0.0,0.157,0.272
159.5,0.0,0.171,0.272
159.52,0.0,0.183,0.272
159.54,0.0,0.192,0.272
159.56,0.0,0.201,0.272
159.58,0.0,0.204,0.272
159.6,0.0,0.204,0.272
159.62,0.0,0.204,0.272
159.64,0.0,0.201,0.272
159.66,0.0,0.192,0.272
159.68,0.0,0.183,0.272
159.7,0.0,0.169,0.272
159.72,0.0,0.155,0.272
159.74,0.0,0.138,0.272
159.76,0.0,0.119,0.272
159.78,0.0,0.098,0.272
159.8,0.0,0.077,0.272
159.82,0.0,0.052,0.272
159.84,0.0,0.03,0.272
159.86,0.0,0.007,0.272
159.88,0.0,-0.017,0.272
159.9,0.0,-0.042,0.272
159.92,0.0,-0.065,0.272
159.94,0.0,-0.087,0.272
159.96,0.0,-0.108,0.272
159.98,0.0,-0.127,0.272
160.0,0.0,-0.145,0.272
160.02,0.0,-0.159,0.272
160.04,0.0,-0.173,0.272
160.06,0.0,-0.183,0.272
160.08,0.0,-0.19,0.272
160.1,0.0,-0.195,0.272
160.12,0.0,-0.199,0.272
160.14,0.0,-0.199,0.272
160.16,0.0,-0.195,0.272
160.18,0.0,-0.188,0.272
160.2,0.0,-0.18,0.272
160.22,0.0,-0.169,0.272
160.24,0.0,-0.154,0.272
160.26,0.0,-0.138,0.272
160.28,0.0,-0.12,0.272
160.3,0.0,-0.099,0.272
160.32,0.0,-0.079,0.272
160.34,0.0,-0.056,0.272
160.36,0.0,-0.033,0.272
160.38,0.0,-0.009,0.272
160.4,0.0,0.016,0.272
160.42,0.0,0.038,0.272
160.44,0.0,0.063,0.272
160.46,0.0,0.084,0.272
160.48,0.0,0.105,0.272
160.5,0.0,0.126,0.272
160.52,0.0,0.143,0.272
160.54,0.0,0.159,0.272
160.56,0.0,0.173,0.272
160.58,0.0,0.185,0.272
160.6,0.0,0.192,0.272
160.62,0.0,0.199,0.272
160.64,0.0,0.202,0.272
160.66,0.0,0.202,0.272
160.68,0.0,0.202,0.272
160.7,0.0,0.195,0.272
160.72,0.0,0.188,0.272
160.74,0.0,0.178,0.272
160.76,0.0,0.164,0.272
160.78,0.0,0.15,0.272
160.8,0.0,0.133,0.272
160.82,0.0,0.113,0.272
160.84,0.0,0.093,0.272
160.86,0.0,0.072,0.272
160.88,0.0,0.047,0.272
160.9,0.0,0.024,0.272
160.92,0.0,-0.0,0.272
160.94,0.0,-0.023,0.272
160.96,0.0,-0.045,0.272
160.98,0.0,-0.068,0.272
161.0,0.0,-0.091,0.272
161.02,0.0,-0.112,0.272
161.04,0.0,-0.129,0.272
161.06,0.0,-0.147,0.272
161.08,0.0,-0.161,0.272
161.1,0.0,-0.173,0.272
161.12,0.0,-0.183,0.272
161.14,0.0,-0.19,0.272
161.16,0.0,-0.195,0.272
161.18,0.0,-0.195,0.272
161.2,0.0,-0.195,0.272
161.22,0.0,-0.192,0.272
161.24,0.0,-0.185,0.272
161.26,0.0,-0.176,0.272
161.28,0.0,-0.164,0.272
161.3,0.0,-0.15,0.272
161.32,0.0,-0.133,0.272
161.34,0.0,-0.115,0.272
161.36,0.0,-0.094,0.272
161.38,0.0,-0.073,0.272
161.4,0.0,-0.051,0.272
161.42,0.0,-0.028,0.272
161.44,0.0,-0.003,0.272
161.46,0.0,0.019,0.272
161.48,0.0,0.044,0.272
161.5,0.0,0.066,0.272
161.52,0.0,0.089,0.272
161.54,0.0,0.108,0.272
161.56,0.0,0.127,0.272
161.58,0.0,0.145,0.272
161.6,0.0,0.161,0.272
161.62,0.0,0.175,0.272
161.64,0.0,0.185,0.272
161.66,0.0,0.192,0.272
161.68,0.0,0.197,0.272
161.7,0.0,0.201,0.272
161.72,0.0,0.201,0.272
161.74,0.0,0.199,0.272
161.76,0.0,0.192,0.272
161.78,0.0,0.185,0.272
161.8,0.0,0.175,0.272
161.82,0.0,0.161,0.272
161.84,0.0,0.145,0.272
161.86,0.0,0.127,0.272
161.88,0.0,0.108,0.272
161.9,0.0,0.087,0.272
161.92,0.0,0.066,0.272
161.94,0.0,0.044,0.272
161.96,0.0,0.019,0.272
161.98,0.0,-0.005,0.272
162.0,0.0,-0.028,0.272
162.02,0.0,-0.051,0.272
162.04,0.0,-0.073,0.272
162.06,0.0,-0.094,0.272
162.08,0.0,-0.113,0.272
162.1,0.0,-0.131,0.272
162.12,0.0,-0.148,0.272
162.14,0.0,-0.162,0.272
162.16,0.0,-0.175,0.272
162.18,0.0,-0.183,0.272
162.2,0.0,-0.188,0.272
162.22,0.0,-0.194,0.272
162.24,0.0,-0.194,0.272
162.26,0.0,-0.194,0.272
162.28,0.0,-0.188,0.272
162.3,0.0,-0.182,0.272
162.32,0.0,-0.173,0.272
162.34,0.0,-0.159,0.272
162.36,0.0,-0.145,0.272
162.38,0.0,-0.127,0.272
162.4,0.0,-0.11,0.272
162.42,0.0,-0.089,0.272
162.44,0.0,-0.066,0.272
162.46,0.0,-0.045,0.272
162.48,0.0,-0.021,0.272
162.5,0.0,0.002,0.272
162.52,0.0,0.024,0.272
162.54,0.0,0.047,0.272
162.56,0.0,0.072,0.272
162.58,0.0,0.093,0.272
162.6,0.0,0.112,0.272
162.62,0.0,0.131,0.272
162.64,0.0,0.148,0.272
162.66,0.0,0.162,0.272
162.68,0.0,0.175,0.272
162.7,0.0,0.185,0.272
162.72,0.0,0.192,0.272
162.74,0.0,0.197,0.272
162.76,0.0,0.199,0.272
162.78,0.0,0.199,0.272
162.8,0.0,0.195,0.272
162.82,0.0,0.188,0.272
162.84,0.0,0.182,0.272
162.86,0.0,0.169,0.272
162.88,0.0,0.155,0.272
162.9,0.0,0.14,0.272
162.92,0.0,0.122,0.272
162.94,0.0,0.103,0.272
162.96,0.0,0.082,0.272
162.98,0.0,0.059,0.272
163.0,0.0,0.037,0.272
163.02,0.0,0.014,0.272
163.04,0.0,-0.01,0.272
163.06,0.0,-0.033,0.272
163.08,0.0,-0.056,0.272
163.1,0.0,-0.077,0.272
163.12,0.0,-0.098,0.272
163.14,0.0,-0.117,0.272
163.16,0.0,-0.134,0.272
163.18,0.0,-0.15,0.272
163.2,0.0,-0.162,0.272
163.22,0.0,-0.175,0.272
163.24,0.0,-0.182,0.272
163.26,0.0,-0.188,0.272
163.28,0.0,-0.192,0.272
163.3,0.0,-0.192,0.272
163.32,0.0,-0.19,0.272
163.34,0.0,-0.185,0.272
163.36,0.0,-0.178,0.272
163.38,0.0,-0.168,0.272
163.4,0.0,-0.154,0.272
163.42,0.0,-0.14,0.272
163.44,0.0,-0.122,0.272
163.46,0.0,-0.103,0.272
163.48,0.0,-0.084,0.272
163.5,0.0,-0.063,0.272
163.52,0.0,-0.038,0.272
163.54,0.0,-0.016,0.272
163.56,0.0,0.007,0.272
163.58,0.0,0.03,0.272
163.6,0.0,0.052,0.272
163.62,0.0,0.075,0.272
163.64,0.0,0.096,0.272
163.66,0.0,0.115,0.272
163.68,0.0,0.133,0.272
163.7,0.0,0.15,0.272
163.72,0.0,0.162,0.272
163.74,0.0,0.176,0.272
163.76,0.0,0.185,0.272
163.78,0.0,0.19,0.272
163.8,0.0,0.195,0.272
163.82,0.0,0.197,0.272
163.84,0.0,0.197,0.272
163.86,0.0,0.192,0.272
163.88,0.0,0.185,0.272
163.9,0.0,0.176,0.272
163.92,0.0,0.164,0.272
163.94,0.0,0.152,0.272
163.96,0.0,0.134,0.272
163.98,0.0,0.117,0.272
164.0,0.0,0.098,0.272
164.02,0.0,0.077,0.272
164.04,0.0,0.054,0.272
164.06,0.0,0.031,0.272
164.08,0.0,0.009,0.272
164.1,0.0,-0.014,0.272
164.12,0.0,-0.037,0.272
164.14,0.0,-0.059,0.272
164.16,0.0,-0.082,0.272
164.18,0.0,-0.101,0.272
164.2,0.0,-0.12,0.272
164.22,0.0,-0.136,0.272
164.24,0.0,-0.152,0.272
164.26,0.0,-0.164,0.272
164.28,0.0,-0.175,0.272
164.3,0.0,-0.182,0.272
164.32,0.0,-0.187,0.272
164.34,0.0,-0.19,0.272
164.36,0.0,-0.19,0.272
164.38,0.0,-0.188,0.272
164.4,0.0,-0.182,0.272
164.42,0.0,-0.175,0.272
164.44,0.0,-0.162,0.272
164.46,0.0,-0.15,0.272
164.48,0.0,-0.134,0.272
164.5,0.0,-0.117,0.272
164.52,0.0,-0.098,0.272
164.54,0.0,-0.077,0.272
164.56,0.0,-0.056,0.272
164.58,0.0,-0.035,0.272
164.6,0.0,-0.01,0.272
164.62,0.0,0.012,0.272
164.64,0.0,0.035,0.272
164.66,0.0,0.058,0.272
164.68,0.0,0.079,0.272
164.7,0.0,0.099,0.272
164.72,0.0,0.119,0.272
164.74,0.0,0.136,0.272
164.76,0.0,0.152,0.272
164.78,0.0,0.164,0.272
164.8,0.0,0.176,0.272
164.82,0.0,0.185,0.272
164.84,0.0,0.19,0.272
164.86,0.0,0.194,0.272
164.88,0.0,0.194,0.272
164.9,0.0,0.194,0.272
164.92,0.0,0.188,0.272
164.94,0.0,0.183,0.272
164.96,0.0,0.173,0.272
164.98,0.0,0.161,0.272
165.0,0.0,0.147,0.272
165.02,0.0,0.129,0.272
165.04,0.0,0.112,0.272
165.06,0.0,0.093,0.272
165.08,0.0,0.072,0.272
165.1,0.0,0.049,0.272
165.12,0.0,0.026,0.272
165.14,0.0,0.003,0.272
165.16,0.0,-0.019,0.272
165.18,0.0,-0.042,0.272
165.2,0.0,-0.065,0.272
165.22,0.0,-0.086,0.272
165.24,0.0,-0.105,0.272
165.26,0.0,-0.122,0.272
165.28,0.0,-0.14,0.272
165.3,0.0,-0.152,0.272
165.32,0.0,-0.166,0.272
165.34,0.0,-0.175,0.272
165.36,0.0,-0.182,0.272
165.38,0.0,-0.187,0.272
165.4,0.0,-0.188,0.272
165.42,0.0,-0.188,0.272
165.44,0.0,-0.185,0.272
165.46,0.0,-0.178,0.272
165.48,0.0,-0.171,0.272
165.5,0.0,-0.159,0.272
165.52,0.0,-0.145,0.272
165.54,0.0,-0.129,0.272
165.56,0.0,-0.112,0.272
165.58,0.0,-0.093,0.272
165.6,0.0,-0.072,0.272
165.62,0.0,-0.051,0.272
165.64,0.0,-0.03,0.272
165.66,0.0,-0.007,0.272
165.68,0.0,0.017,0.272
165.7,0.0,0.04,0.272
165.72,0.0,0.061,0.272
165.74,0.0,0.082,0.272
165.76,0.0,0.103,0.272
165.78,0.0,0.12,0.272
165.8,0.0,0.138,0.272
165.82,0.0,0.154,0.272
165.84,0.0,0.166,0.272
165.86,0.0,0.176,0.272
165.88,0.0,0.185,0.272
165.9,0.0,0.188,0.272
165.92,0.0,0.192,0.272
165.94,0.0,0.192,0.272
165.96,0.0,0.19,0.272
165.98,0.0,0.187,0.272
166.0,0.0,0.178,0.272
166.02,0.0,0.168,0.272
166.04,0.0,0.155,0.272
166.06,0.0,0.141,0.272
166.08,0.0,0.124,0.272
166.1,0.0,0.105,0.272
166.12,0.0,0.086,0.272
166.14,0.0,0.065,0.272
166.16,0.0,0.044,0.272
166.18,0.0,0.021,0.272
166.2,0.0,-0.002,0.272
166.22,0.0,-0.024,0.272
166.24,0.0,-0.045,0.272
166.26,0.0,-0.068,0.272
166.28,0.0,-0.089,0.272
166.3,0.0,-0.106,0.272
166.32,0.0,-0.124,0.272
166.34,0.0,-0.141,0.272
166.36,0.0,-0.154,0.272
166.38,0.0,-0.166,0.272
166.4,0.0,-0.175,0.272
166.42,0.0,-0.182,0.272
166.44,0.0,-0.185,0.272
166.46,0.0,-0.187,0.272
166.48,0.0,-0.187,0.272
166.5,0.0,-0.182,0.272
166.52,0.0,-0.175,0.272
166.54,0.0,-0.166,0.272
166.56,0.0,-0.154,0.272
166.58,0.0,-0.14,0.272
166.6,0.0,-0.124,0.272
166.62,0.0,-0.106,0.272
166.64,0.0,-0.087,0.272
166.66,0.0,-0.066,0.272
166.68,0.0,-0.045,0.272
166.7,0.0,-0.023,0.272
166.72,0.0,-0.002,0.272
166.74,0.0,0.021,0.272
166.76,0.0,0.044,0.272
166.78,0.0,0.066,0.272
166.8,0.0,0.086,0.272
166.82,0.0,0.105,0.272
166.84,0.0,0.124,0.272
166.86,0.0,0.14,0.272
166.88,0.0,0.155,0.272
166.9,0.0,0.166,0.272
166.92,0.0,0.176,0.272
166.94,0.0,0.183,0.272
166.96,0.0,0.188,0.272
166.98,0.0,0.19,0.272
167.0,0.0,0.19,0.272
167.02,0.0,0.188,0.272
167.04,0.0,0.183,0.272
167.06,0.0,0.175,0.272
167.08,0.0,0.164,0.272
167.1,0.0,0.152,0.272
167.12,0.0,0.136,0.272
167.14,0.0,0.119,0.272
167.16,0.0,0.101,0.272
167.18,0.0,0.08,0.272
167.2,0.0,0.059,0.272
167.22,0.0,0.038,0.272
167.24,0.0,0.016,0.272
167.26,0.0,-0.007,0.272
167.28,0.0,-0.03,0.272
167.3,0.0,-0.051,0.272
167.32,0.0,-0.072,0.272
167.34,0.0,-0.093,0.272
167.36,0.0,-0.11,0.272
167.38,0.0,-0.127,0.272
167.4,0.0,-0.143,0.272
167.42,0.0,-0.155,0.272
167.44,0.0,-0.166,0.272
167.46,0.0,-0.175,0.272
167.48,0.0,-0.18,0.272
167.5,0.0,-0.183,0.272
167.52,0.0,-0.183,0.272
167.54,0.0,-0.183,0.272
167.56,0.0,-0.178,0.272
167.58,0.0,-0.171,0.272
167.6,0.0,-0.161,0.272
167.62,0.0,-0.15,0.272
167.64,0.0,-0.134,0.272
167.66,0.0,-0.119,0.272
167.68,0.0,-0.101,0.272
167.7,0.0,-0.082,0.272
167.72,0.0,-0.061,0.272
167.74,0.0,-0.04,0.272
167.76,0.0,-0.017,0.272
167.78,0.0,0.005,0.272
167.8,0.0,0.026,0.272
167.82,0.0,0.049,0.272
167.84,0.0,0.07,0.272
167.86,0.0,0.091,0.272
167.88,0.0,0.108,0.272
167.9,0.0,0.127,0.272
167.92,0.0,0.141,0.272
167.94,0.0,0.155,0.272
167.96,0.0,0.168,0.272
167.98,0.0,0.176,0.272
168.0,0.0,0.183,0.272
168.02,0.0,0.187,0.272
168.04,0.0,0.188,0.272
168.06,0.0,0.188,0.272
168.08,0.0,0.185,0.272
168.1,0.0,0.18,0.272
168.12,0.0,0.171,0.272
168.14,0.0,0.159,0.272
168.16,0.0,0.147,0.272
168.18,0.0,0.131,0.272
168.2,0.0,0.113,0.272
168.22,0.0,0.096,0.272
168.24,0.0,0.075,0.272
168.26,0.0,0.054,0.272
168.28,0.0,0.033,0.272
168.3,0.0,0.01,0.272
168.32,0.0,-0.012,0.272
168.34,0.0,-0.035,0.272
168.36,0.0,-0.056,0.272
168.38,0.0,-0.075,0.272
168.4,0.0,-0.094,0.272
168.42,0.0,-0.113,0.272
168.44,0.0,-0.129,0.272
168.46,0.0,-0.145,0.272
168.48,0.0,-0.157,0.272
168.5,0.0,-0.168,0.272
168.52,0.0,-0.175,0.272
168.54,0.0,-0.18,0.272
168.56,0.0,-0.182,0.272
168.58,0.0,-0.182,0.272
168.6,0.0,-0.18,0.272
168.62,0.0,-0.176,0.272
168.64,0.0,-0.168,0.272
168.66,0.0,-0.157,0.272
168.68,0.0,-0.145,0.272
168.7,0.0,-0.131,0.272
168.72,0.0,-0.113,0.272
168.74,0.0,-0.096,0.272
168.76,0.0,-0.077,0.272
168.78,0.0,-0.056,0.272
168.8,0.0,-0.035,0.272
168.82,0.0,-0.012,0.272
168.84,0.0,0.01,0.272
168.86,0.0,0.031,0.272
168.88,0.0,0.052,0.272
168.9,0.0,0.073,0.272
168.92,0.0,0.094,0.272
168.94,0.0,0.112,0.272
168.96,0.0,0.129,0.272
168.98,0.0,0.145,0.272
169.0,0.0,0.157,0.272
169.02,0.0,0.168,0.272
169.04,0.0,0.176,0.272
169.06,0.0,0.183,0.272
169.08,0.0,0.185,0.272
169.1,0.0,0.187,0.272
169.12,0.0,0.187,0.272
169.14,0.0,0.183,0.272
169.16,0.0,0.176,0.272
169.18,0.0,0.166,0.272
169.2,0.0,0.155,0.272
169.22,0.0,0.141,0.272
169.24,0.0,0.126,0.272
169.26,0.0,0.108,0.272
169.28,0.0,0.091,0.272
169.3,0.0,0.07,0.272
169.32,0.0,0.049,0.272
169.34,0.0,0.026,0.272
169.36,0.0,0.005,0.272
169.38,0.0,-0.016,0.272
169.4,0.0,-0.038,0.272
169.42,0.0,-0.059,0.272
169.44,0.0,-0.079,0.272
169.46,0.0,-0.098,0.272
169.48,0.0,-0.117,0.272
169.5,0.0,-0.131,0.272
169.52,0.0,-0.147,0.272
169.54,0.0,-0.157,0.272
169.56,0.0,-0.168,0.272
169.58,0.0,-0.175,0.272
169.6,0.0,-0.178,0.272
169.62,0.0,-0.18,0.272
169.64,0.0,-0.18,0.272
169.66,0.0,-0.178,0.272
169.68,0.0,-0.173,0.272
169.7,0.0,-0.164,0.272
169.72,0.0,-0.154,0.272
169.74,0.0,-0.14,0.272
169.76,0.0,-0.126,0.272
169.78,0.0,-0.108,0.272
169.8,0.0,-0.091,0.272
169.82,0.0,-0.07,0.272
169.84,0.0,-0.051,0.272
169.86,0.0,-0.03,0.272
169.88,0.0,-0.007,0.272
169.9,0.0,0.016,0.272
169.92,0.0,0.037,0.272
169.94,0.0,0.058,0.272
169.96,0.0,0.077,0.272
169.98,0.0,0.098,0.272
170.0,0.0,0.115,0.272
170.02,0.0,0.131,0.272
170.04,0.0,0.147,0.272
170.06,0.0,0.159,0.272
170.08,0.0,0.168,0.272
170.1,0.0,0.176,0.272
170.12,0.0,0.182,0.272
170.14,0.0,0.185,0.272
170.16,0.0,0.185,0.272
170.18,0.0,0.185,0.272
170.2,0.0,0.18,0.272
170.22,0.0,0.173,0.272
170.24,0.0,0.162,0.272
170.26,0.0,0.15,0.272
170.28,0.0,0.136,0.272
170.3,0.0,0.12,0.272
170.32,0.0,0.103,0.272
170.34,0.0,0.084,0.272
170.36,0.0,0.065,0.272
170.38,0.0,0.044,0.272
170.4,0.0,0.021,0.272
170.42,0.0,-0.0,0.272
170.44,0.0,-0.021,0.272
170.46,0.0,-0.042,0.272
170.48,0.0,-0.065,0.272
170.5,0.0,-0.084,0.272
170.52,0.0,-0.101,0.272
170.54,0.0,-0.119,0.272
170.56,0.0,-0.133,0.272
170.58,0.0,-0.147,0.272
170.6,0.0,-0.157,0.272
170.62,0.0,-0.168,0.272
170.64,0.0,-0.175,0.272
170.66,0.0,-0.178,0.272
170.68,0.0,-0.178,0.272
170.7,0.0,-0.178,0.272
170.72,0.0,-0.175,0.272
170.74,0.0,-0.169,0.272
170.76,0.0,-0.159,0.272
170.78,0.0,-0.148,0.272
170.8,0.0,-0.134,0.272
170.82,0.0,-0.12,0.272
170.84,0.0,-0.103,0.272
170.86,0.0,-0.086,0.272
170.88,0.0,-0.066,0.272
170.9,0.0,-0.045,0.272
170.92,0.0,-0.023,0.272
170.94,0.0,-0.002,0.272
170.96,0.0,0.019,0.272
170.98,0.0,0.042,0.272
171.0,0.0,0.063,0.272
171.02,0.0,0.082,0.272
171.04,0.0,0.101,0.272
171.06,0.0,0.119,0.272
171.08,0.0,0.133,0.272
171.1,0.0,0.148,0.272
171.12,0.0,0.159,0.272
171.14,0.0,0.169,0.272
171.16,0.0,0.176,0.272
171.18,0.0,0.182,0.272
171.2,0.0,0.183,0.272
171.22,0.0,0.183,0.272
171.24,0.0,0.182,0.272
171.26,0.0,0.176,0.272
171.28,0.0,0.168,0.272
171.3,0.0,0.157,0.272
171.32,0.0,0.147,0.272
171.34,0.0,0.131,0.272
171.36,0.0,0.115,0.272
171.38,0.0,0.098,0.272
171.4,0.0,0.079,0.272
171.42,0.0,0.058,0.272
171.44,0.0,0.038,0.272
171.46,0.0,0.017,0.272
171.48,0.0,-0.005,0.272
171.5,0.0,-0.026,0.272
171.52,0.0,-0.047,0.272
171.54,0.0,-0.068,0.272
171.56,0.0,-0.087,0.272
171.58,0.0,-0.105,0.272
171.6,0.0,-0.12,0.272
171.62,0.0,-0.136,0.272
171.64,0.0,-0.148,0.272
171.66,0.0,-0.159,0.272
171.68,0.0,-0.168,0.272
171.7,0.0,-0.173,0.272
171.72,0.0,-0.176,0.272
171.74,0.0,-0.176,0.272
171.76,0.0,-0.176,0.272
171.78,0.0,-0.173,0.272
171.8,0.0,-0.166,0.272
171.82,0.0,-0.155,0.272
171.84,0.0,-0.145,0.272
171.86,0.0,-0.131,0.272
171.88,0.0,-0.115,0.272
171.9,0.0,-0.098,0.272
171.92,0.0,-0.079,0.272
171.94,0.0,-0.061,0.272
171.96,0.0,-0.038,0.272
171.98,0.0,-0.017,0.272
172.0,0.0,0.003,0.272
172.02,0.0,0.024,0.272
172.04,0.0,0.045,0.272
172.06,0.0,0.066,0.272
172.08,0.0,0.086,0.272
172.1,0.0,0.103,0.272
172.12,0.0,0.12,0.272
172.14,0.0,0.134,0.272
172.16,0.0,0.148,0.272
172.18,0.0,0.161,0.272
172.2,0.0,0.169,0.272
172.22,0.0,0.176,0.272
172.24,0.0,0.18,0.272
172.26,0.0,0.182,0.272
172.28,0.0,0.182,0.272
172.3,0.0,0.178,0.272
172.32,0.0,0.173,0.272
172.34,0.0,0.164,0.272
172.36,0.0,0.154,0.272
172.38,0.0,0.141,0.272
172.4,0.0,0.127,0.272
172.42,0.0,0.11,0.272
172.44,0.0,0.093,0.272
172.46,0.0,0.073,0.272
172.48,0.0,0.052,0.272
172.5,0.0,0.033,0.272
172.52,0.0,0.012,0.272
172.54,0.0,-0.01,0.272
172.56,0.0,-0.031,0.272
172.58,0.0,-0.051,0.272
172.6,0.0,-0.072,0.272
172.62,0.0,-0.091,0.272
172.64,0.0,-0.106,0.272
172.66,0.0,-0.122,0.272
172.68,0.0,-0.138,0.272
172.7,0.0,-0.15,0.272
172.72,0.0,-0.159,0.272
