Tiempo ,Entrada,ANGULO,POSICION
169.46,0.0,0.009,0.266
169.48,0.0,-0.009,0.266
169.5,0.0,-0.024,0.266
169.52,0.0,-0.04,0.266
169.54,0.0,-0.056,0.266
169.56,0.0,-0.07,0.266
169.58,0.0,-0.082,0.266
169.6,0.0,-0.094,0.266
169.62,0.0,-0.105,0.266
169.64,0.0,-0.115,0.266
169.66,0.0,-0.122,0.266
169.68,0.0,-0.127,0.266
169.7,0.0,-0.131,0.266
169.72,0.0,-0.134,0.266
169.74,0.0,-0.134,0.266
169.76,0.0,-0.133,0.266
169.78,0.0,-0.129,0.266
169.8,0.0,-0.124,0.266
169.82,0.0,-0.117,0.266
169.84,0.0,-0.108,0.266
169.86,0.0,-0.098,0.266
169.88,0.0,-0.086,0.266
169.9,0.0,-0.072,0.266
169.92,0.0,-0.059,0.266
169.94,0.0,-0.044,0.266
169.96,0.0,-0.028,0.266
169.98,0.0,-0.012,0.266
170.0,0.0,0.005,0.266
170.02,0.0,0.019,0.266
170.04,0.0,0.037,0.266
170.06,0.0,0.051,0.266
170.08,0.0,0.066,0.266
170.1,0.0,0.079,0.266
170.12,0.0,0.093,0.266
170.14,0.0,0.103,0.266
170.16,0.0,0.113,0.266
170.18,0.0,0.12,0.266
170.2,0.0,0.127,0.266
170.22,0.0,0.133,0.266
170.24,0.0,0.134,0.266
170.26,0.0,0.136,0.266
170.28,0.0,0.136,0.266
170.3,0.0,0.133,0.266
170.32,0.0,0.129,0.266
170.34,0.0,0.122,0.266
170.36,0.0,0.113,0.266
170.38,0.0,0.103,0.266
170.4,0.0,0.093,0.266
170.42,0.0,0.08,0.266
170.44,0.0,0.066,0.266
170.46,0.0,0.052,0.266
170.48,0.0,0.037,0.266
170.5,0.0,0.021,0.266
170.52,0.0,0.005,0.266
170.54,0.0,-0.01,0.266
170.56,0.0,-0.028,0.266
170.58,0.0,-0.042,0.266
170.6,0.0,-0.058,0.266
170.62,0.0,-0.072,0.266
170.64,0.0,-0.084,0.266
170.66,0.0,-0.096,0.266
170.68,0.0,-0.106,0.266
170.7,0.0,-0.115,0.266
170.72,0.0,-0.122,0.266
170.74,0.0,-0.127,0.266
170.76,0.0,-0.131,0.266
170.78,0.0,-0.133,0.266
170.8,0.0,-0.133,0.266
170.82,0.0,-0.131,0.266
170.84,0.0,-0.127,0.266
170.86,0.0,-0.122,0.266
170.88,0.0,-0.115,0.266
170.9,0.0,-0.105,0.266
170.92,0.0,-0.094,0.266
170.94,0.0,-0.082,0.266
170.96,0.0,-0.068,0.266
170.98,0.0,-0.056,0.266
171.0,0.0,-0.04,0.266
171.02,0.0,-0.024,0.266
171.04,0.0,-0.009,0.266
171.06,0.0,0.007,0.266
171.08,0.0,0.023,0.266
171.1,0.0,0.038,0.266
171.12,0.0,0.054,0.266
171.14,0.0,0.068,0.266
171.16,0.0,0.08,0.266
171.18,0.0,0.094,0.266
171.2,0.0,0.103,0.266
171.22,0.0,0.113,0.266
171.24,0.0,0.122,0.266
171.26,0.0,0.127,0.266
171.28,0.0,0.131,0.266
171.3,0.0,0.133,0.266
171.32,0.0,0.134,0.266
171.34,0.0,0.134,0.266
171.36,0.0,0.131,0.266
171.38,0.0,0.126,0.266
171.4,0.0,0.12,0.266
171.42,0.0,0.11,0.266
171.44,0.0,0.101,0.266
171.46,0.0,0.089,0.266
171.48,0.0,0.077,0.266
171.5,0.0,0.063,0.266
171.52,0.0,0.049,0.266
171.54,0.0,0.033,0.266
171.56,0.0,0.017,0.266
171.58,0.0,0.002,0.266
171.6,0.0,-0.014,0.266
171.62,0.0,-0.03,0.266
171.64,0.0,-0.044,0.266
171.66,0.0,-0.059,0.266
171.68,0.0,-0.073,0.266
171.7,0.0,-0.086,0.266
171.72,0.0,-0.096,0.266
171.74,0.0,-0.106,0.266
171.76,0.0,-0.115,0.266
171.78,0.0,-0.122,0.266
171.8,0.0,-0.127,0.266
171.82,0.0,-0.129,0.266
171.84,0.0,-0.131,0.266
171.86,0.0,-0.131,0.266
171.88,0.0,-0.129,0.266
171.9,0.0,-0.126,0.266
171.92,0.0,-0.12,0.266
171.94,0.0,-0.112,0.266
171.96,0.0,-0.101,0.266
171.98,0.0,-0.091,0.266
172.0,0.0,-0.079,0.266
172.02,0.0,-0.066,0.266
172.04,0.0,-0.051,0.266
172.06,0.0,-0.037,0.266
172.08,0.0,-0.021,0.266
172.1,0.0,-0.005,0.266
172.12,0.0,0.01,0.266
172.14,0.0,0.026,0.266
172.16,0.0,0.042,0.266
172.18,0.0,0.056,0.266
172.2,0.0,0.07,0.266
172.22,0.0,0.082,0.266
172.24,0.0,0.094,0.266
172.26,0.0,0.105,0.266
172.28,0.0,0.113,0.266
172.3,0.0,0.122,0.266
172.32,0.0,0.127,0.266
172.34,0.0,0.131,0.266
172.36,0.0,0.133,0.266
172.38,0.0,0.133,0.266
172.4,0.0,0.133,0.266
172.42,0.0,0.129,0.266
172.44,0.0,0.124,0.266
172.46,0.0,0.117,0.266
172.48,0.0,0.108,0.266
172.5,0.0,0.098,0.266
172.52,0.0,0.087,0.266
172.54,0.0,0.073,0.266
172.56,0.0,0.061,0.266
172.58,0.0,0.045,0.266
172.6,0.0,0.03,0.266
172.62,0.0,0.016,0.266
172.64,0.0,-0.002,0.266
172.66,0.0,-0.016,0.266
172.68,0.0,-0.033,0.266
172.7,0.0,-0.047,0.266
172.72,0.0,-0.061,0.266
172.74,0.0,-0.075,0.266
172.76,0.0,-0.087,0.266
172.78,0.0,-0.098,0.266
172.8,0.0,-0.106,0.266
172.82,0.0,-0.115,0.266
172.84,0.0,-0.122,0.266
172.86,0.0,-0.126,0.266
172.88,0.0,-0.129,0.266
172.9,0.0,-0.129,0.266
172.92,0.0,-0.129,0.266
172.94,0.0,-0.127,0.266
172.96,0.0,-0.124,0.266
172.98,0.0,-0.117,0.266
173.0,0.0,-0.108,0.266
173.02,0.0,-0.099,0.266
173.04,0.0,-0.089,0.266
173.06,0.0,-0.075,0.266
173.08,0.0,-0.063,0.266
173.1,0.0,-0.049,0.266
173.12,0.0,-0.033,0.266
173.14,0.0,-0.017,0.266
173.16,0.0,-0.003,0.266
173.18,0.0,0.014,0.266
173.2,0.0,0.028,0.266
173.22,0.0,0.044,0.266
173.24,0.0,0.058,0.266
173.26,0.0,0.072,0.266
173.28,0.0,0.084,0.266
173.3,0.0,0.096,0.266
173.32,0.0,0.105,0.266
173.34,0.0,0.115,0.266
173.36,0.0,0.122,0.266
173.38,0.0,0.127,0.266
173.4,0.0,0.129,0.266
173.42,0.0,0.131,0.266
173.44,0.0,0.131,0.266
173.46,0.0,0.131,0.266
173.48,0.0,0.127,0.266
173.5,0.0,0.122,0.266
173.52,0.0,0.115,0.266
173.54,0.0,0.105,0.266
173.56,0.0,0.096,0.266
173.58,0.0,0.082,0.266
173.6,0.0,0.072,0.266
173.62,0.0,0.056,0.266
173.64,0.0,0.042,0.266
173.66,0.0,0.026,0.266
173.68,0.0,0.012,0.266
173.7,0.0,-0.005,0.266
173.72,0.0,-0.019,0.266
173.74,0.0,-0.035,0.266
173.76,0.0,-0.049,0.266
173.78,0.0,-0.063,0.266
173.8,0.0,-0.077,0.266
173.82,0.0,-0.089,0.266
173.84,0.0,-0.098,0.266
173.86,0.0,-0.108,0.266
173.88,0.0,-0.115,0.266
173.9,0.0,-0.122,0.266
173.92,0.0,-0.126,0.266
173.94,0.0,-0.127,0.266
173.96,0.0,-0.129,0.266
173.98,0.0,-0.129,0.266
174.0,0.0,-0.126,0.266
174.02,0.0,-0.12,0.266
174.04,0.0,-0.115,0.266
174.06,0.0,-0.106,0.266
174.08,0.0,-0.096,0.266
174.1,0.0,-0.086,0.266
174.12,0.0,-0.072,0.266
174.14,0.0,-0.059,0.266
174.16,0.0,-0.045,0.266
174.18,0.0,-0.03,0.266
174.2,0.0,-0.014,0.266
174.22,0.0,-0.0,0.266
174.24,0.0,0.016,0.266
174.26,0.0,0.031,0.266
174.28,0.0,0.045,0.266
174.3,0.0,0.061,0.266
174.32,0.0,0.073,0.266
174.34,0.0,0.086,0.266
174.36,0.0,0.098,0.266
174.38,0.0,0.106,0.266
174.4,0.0,0.115,0.266
174.42,0.0,0.122,0.266
174.44,0.0,0.126,0.266
174.46,0.0,0.129,0.266
174.48,0.0,0.131,0.266
174.5,0.0,0.131,0.266
174.52,0.0,0.129,0.266
174.54,0.0,0.126,0.266
174.56,0.0,0.119,0.266
174.58,0.0,0.112,0.266
174.6,0.0,0.101,0.266
174.62,0.0,0.093,0.266
174.64,0.0,0.08,0.266
174.66,0.0,0.068,0.266
174.68,0.0,0.052,0.266
174.7,0.0,0.038,0.266
174.72,0.0,0.023,0.266
174.74,0.0,0.009,0.266
174.76,0.0,-0.007,0.266
174.78,0.0,-0.023,0.266
174.8,0.0,-0.037,0.266
174.82,0.0,-0.051,0.266
174.84,0.0,-0.066,0.266
174.86,0.0,-0.077,0.266
174.88,0.0,-0.091,0.266
174.9,0.0,-0.099,0.266
174.92,0.0,-0.108,0.266
174.94,0.0,-0.117,0.266
174.96,0.0,-0.122,0.266
174.98,0.0,-0.124,0.266
175.0,0.0,-0.127,0.266
175.02,0.0,-0.127,0.266
175.04,0.0,-0.127,0.266
175.06,0.0,-0.124,0.266
175.08,0.0,-0.119,0.266
175.1,0.0,-0.112,0.266
175.12,0.0,-0.103,0.266
175.14,0.0,-0.093,0.266
175.16,0.0,-0.082,0.266
175.18,0.0,-0.07,0.266
175.2,0.0,-0.056,0.266
175.22,0.0,-0.042,0.266
175.24,0.0,-0.028,0.266
175.26,0.0,-0.012,0.266
175.28,0.0,0.003,0.266
175.3,0.0,0.019,0.266
175.32,0.0,0.035,0.266
175.34,0.0,0.049,0.266
175.36,0.0,0.063,0.266
175.38,0.0,0.075,0.266
175.4,0.0,0.087,0.266
175.42,0.0,0.098,0.266
175.44,0.0,0.106,0.266
175.46,0.0,0.115,0.266
175.48,0.0,0.12,0.266
175.5,0.0,0.126,0.266
175.52,0.0,0.127,0.266
175.54,0.0,0.129,0.266
175.56,0.0,0.129,0.266
175.58,0.0,0.127,0.266
175.6,0.0,0.122,0.266
175.62,0.0,0.117,0.266
175.64,0.0,0.108,0.266
175.66,0.0,0.099,0.266
175.68,0.0,0.089,0.266
175.7,0.0,0.077,0.266
175.72,0.0,0.065,0.266
175.74,0.0,0.049,0.266
175.76,0.0,0.035,0.266
175.78,0.0,0.021,0.266
175.8,0.0,0.005,0.266
175.82,0.0,-0.01,0.266
175.84,0.0,-0.024,0.266
175.86,0.0,-0.04,0.266
175.88,0.0,-0.054,0.266
175.9,0.0,-0.068,0.266
175.92,0.0,-0.079,0.266
175.94,0.0,-0.091,0.266
175.96,0.0,-0.099,0.266
175.98,0.0,-0.108,0.266
176.0,0.0,-0.117,0.266
176.02,0.0,-0.12,0.266
176.04,0.0,-0.124,0.266
176.06,0.0,-0.126,0.266
176.08,0.0,-0.126,0.266
176.1,0.0,-0.126,0.266
176.12,0.0,-0.122,0.266
176.14,0.0,-0.117,0.266
176.16,0.0,-0.108,0.266
176.18,0.0,-0.099,0.266
176.2,0.0,-0.091,0.266
176.22,0.0,-0.079,0.266
176.24,0.0,-0.066,0.266
176.26,0.0,-0.052,0.266
176.28,0.0,-0.038,0.266
176.3,0.0,-0.023,0.266
176.32,0.0,-0.009,0.266
176.34,0.0,0.007,0.266
176.36,0.0,0.021,0.266
176.38,0.0,0.037,0.266
176.4,0.0,0.051,0.266
176.42,0.0,0.065,0.266
176.44,0.0,0.077,0.266
176.46,0.0,0.089,0.266
176.48,0.0,0.099,0.266
176.5,0.0,0.108,0.266
176.52,0.0,0.115,0.266
176.54,0.0,0.12,0.266
176.56,0.0,0.126,0.266
176.58,0.0,0.127,0.266
176.6,0.0,0.127,0.266
176.62,0.0,0.127,0.266
176.64,0.0,0.126,0.266
176.66,0.0,0.12,0.266
176.68,0.0,0.113,0.266
176.7,0.0,0.105,0.266
176.72,0.0,0.096,0.266
176.74,0.0,0.086,0.266
176.76,0.0,0.073,0.266
176.78,0.0,0.061,0.266
176.8,0.0,0.047,0.266
176.82,0.0,0.033,0.266
176.84,0.0,0.017,0.266
176.86,0.0,0.002,0.266
176.88,0.0,-0.012,0.266
176.9,0.0,-0.028,0.266
176.92,0.0,-0.042,0.266
176.94,0.0,-0.056,0.266
176.96,0.0,-0.068,0.266
176.98,0.0,-0.08,0.266
177.0,0.0,-0.093,0.266
177.02,0.0,-0.101,0.266
177.04,0.0,-0.11,0.266
177.06,0.0,-0.117,0.266
177.08,0.0,-0.12,0.266
177.1,0.0,-0.124,0.266
177.12,0.0,-0.124,0.266
177.14,0.0,-0.124,0.266
177.16,0.0,-0.124,0.266
177.18,0.0,-0.12,0.266
177.2,0.0,-0.113,0.266
177.22,0.0,-0.106,0.266
177.24,0.0,-0.098,0.266
177.26,0.0,-0.087,0.266
177.28,0.0,-0.075,0.266
177.3,0.0,-0.063,0.266
177.32,0.0,-0.049,0.266
177.34,0.0,-0.035,0.266
177.36,0.0,-0.021,0.266
177.38,0.0,-0.005,0.266
177.4,0.0,0.01,0.266
177.42,0.0,0.024,0.266
177.44,0.0,0.04,0.266
177.46,0.0,0.052,0.266
177.48,0.0,0.066,0.266
177.5,0.0,0.079,0.266
177.52,0.0,0.091,0.266
177.54,0.0,0.099,0.266
177.56,0.0,0.108,0.266
177.58,0.0,0.115,0.266
177.6,0.0,0.12,0.266
177.62,0.0,0.124,0.266
177.64,0.0,0.127,0.266
177.66,0.0,0.127,0.266
177.68,0.0,0.127,0.266
177.7,0.0,0.124,0.266
177.72,0.0,0.119,0.266
177.74,0.0,0.112,0.266
177.76,0.0,0.103,0.266
177.78,0.0,0.094,0.266
177.8,0.0,0.082,0.266
177.82,0.0,0.07,0.266
177.84,0.0,0.058,0.266
177.86,0.0,0.044,0.266
177.88,0.0,0.028,0.266
177.9,0.0,0.014,0.266
177.92,0.0,-0.002,0.266
177.94,0.0,-0.016,0.266
177.96,0.0,-0.031,0.266
177.98,0.0,-0.044,0.266
178.0,0.0,-0.059,0.266
178.02,0.0,-0.07,0.266
178.04,0.0,-0.082,0.266
178.06,0.0,-0.093,0.266
178.08,0.0,-0.101,0.266
178.1,0.0,-0.11,0.266
178.12,0.0,-0.117,0.266
178.14,0.0,-0.12,0.266
178.16,0.0,-0.122,0.266
178.18,0.0,-0.124,0.266
178.2,0.0,-0.124,0.266
178.22,0.0,-0.122,0.266
178.24,0.0,-0.117,0.266
178.26,0.0,-0.112,0.266
178.28,0.0,-0.103,0.266
178.3,0.0,-0.094,0.266
178.32,0.0,-0.084,0.266
178.34,0.0,-0.072,0.266
178.36,0.0,-0.059,0.266
178.38,0.0,-0.045,0.266
178.4,0.0,-0.031,0.266
178.42,0.0,-0.017,0.266
178.44,0.0,-0.003,0.266
178.46,0.0,0.012,0.266
178.48,0.0,0.026,0.266
178.5,0.0,0.042,0.266
178.52,0.0,0.056,0.266
178.54,0.0,0.068,0.266
178.56,0.0,0.08,0.266
178.58,0.0,0.091,0.266
178.6,0.0,0.099,0.266
178.62,0.0,0.108,0.266
178.64,0.0,0.115,0.266
178.66,0.0,0.12,0.266
178.68,0.0,0.124,0.266
178.7,0.0,0.126,0.266
178.72,0.0,0.126,0.266
178.74,0.0,0.126,0.266
178.76,0.0,0.12,0.266
178.78,0.0,0.115,0.266
178.8,0.0,0.108,0.266
178.82,0.0,0.099,0.266
178.84,0.0,0.091,0.266
178.86,0.0,0.079,0.266
178.88,0.0,0.068,0.266
178.9,0.0,0.054,0.266
178.92,0.0,0.04,0.266
178.94,0.0,0.026,0.266
178.96,0.0,0.01,0.266
178.98,0.0,-0.003,0.266
179.0,0.0,-0.019,0.266
179.02,0.0,-0.033,0.266
179.04,0.0,-0.047,0.266
179.06,0.0,-0.061,0.266
179.08,0.0,-0.072,0.266
179.1,0.0,-0.084,0.266
179.12,0.0,-0.094,0.266
179.14,0.0,-0.103,0.266
179.16,0.0,-0.11,0.266
179.18,0.0,-0.115,0.266
179.2,0.0,-0.12,0.266
179.22,0.0,-0.122,0.266
179.24,0.0,-0.122,0.266
179.26,0.0,-0.122,0.266
179.28,0.0,-0.12,0.266
179.3,0.0,-0.115,0.266
179.32,0.0,-0.108,0.266
179.34,0.0,-0.101,0.266
179.36,0.0,-0.093,0.266
179.38,0.0,-0.08,0.266
179.4,0.0,-0.068,0.266
179.42,0.0,-0.056,0.266
179.44,0.0,-0.042,0.266
179.46,0.0,-0.03,0.266
179.48,0.0,-0.014,0.266
179.5,0.0,-0.0,0.266
179.52,0.0,0.016,0.266
179.54,0.0,0.03,0.266
179.56,0.0,0.044,0.266
179.58,0.0,0.058,0.266
179.6,0.0,0.07,0.266
179.62,0.0,0.082,0.266
179.64,0.0,0.093,0.266
179.66,0.0,0.101,0.266
179.68,0.0,0.108,0.266
179.7,0.0,0.115,0.266
179.72,0.0,0.12,0.266
179.74,0.0,0.124,0.266
179.76,0.0,0.124,0.266
179.78,0.0,0.124,0.266
179.8,0.0,0.124,0.266
179.82,0.0,0.119,0.266
179.84,0.0,0.113,0.266
179.86,0.0,0.105,0.266
179.88,0.0,0.098,0.266
179.9,0.0,0.087,0.266
179.92,0.0,0.075,0.266
179.94,0.0,0.065,0.266
179.96,0.0,0.051,0.266
179.98,0.0,0.037,0.266
180.0,0.0,0.023,0.266
180.02,0.0,0.009,0.266
180.04,0.0,-0.007,0.266
180.06,0.0,-0.021,0.266
180.08,0.0,-0.037,0.266
180.1,0.0,-0.049,0.266
180.12,0.0,-0.063,0.266
180.14,0.0,-0.073,0.266
180.16,0.0,-0.086,0.266
180.18,0.0,-0.096,0.266
180.2,0.0,-0.103,0.266
180.22,0.0,-0.11,0.266
180.24,0.0,-0.115,0.266
180.26,0.0,-0.119,0.266
180.28,0.0,-0.12,0.266
180.3,0.0,-0.122,0.266
180.32,0.0,-0.12,0.266
180.34,0.0,-0.119,0.266
180.36,0.0,-0.113,0.266
180.38,0.0,-0.106,0.266
180.4,0.0,-0.098,0.266
180.42,0.0,-0.089,0.266
180.44,0.0,-0.077,0.266
180.46,0.0,-0.066,0.266
180.48,0.0,-0.052,0.266
180.5,0.0,-0.04,0.266
180.52,0.0,-0.024,0.266
180.54,0.0,-0.01,0.266
180.56,0.0,0.003,0.266
180.58,0.0,0.017,0.266
180.6,0.0,0.033,0.266
180.62,0.0,0.045,0.266
180.64,0.0,0.059,0.266
180.66,0.0,0.072,0.266
180.68,0.0,0.082,0.266
180.7,0.0,0.094,0.266
180.72,0.0,0.101,0.266
180.74,0.0,0.11,0.266
180.76,0.0,0.115,0.266
180.78,0.0,0.12,0.266
180.8,0.0,0.122,0.266
180.82,0.0,0.124,0.266
180.84,0.0,0.124,0.266
180.86,0.0,0.12,0.266
180.88,0.0,0.117,0.266
180.9,0.0,0.11,0.266
180.92,0.0,0.103,0.266
180.94,0.0,0.094,0.266
180.96,0.0,0.084,0.266
180.98,0.0,0.073,0.266
181.0,0.0,0.061,0.266
181.02,0.0,0.047,0.266
181.04,0.0,0.033,0.266
181.06,0.0,0.019,0.266
181.08,0.0,0.005,0.266
181.1,0.0,-0.01,0.266
181.12,0.0,-0.024,0.266
181.14,0.0,-0.038,0.266
181.16,0.0,-0.051,0.266
181.18,0.0,-0.065,0.266
181.2,0.0,-0.075,0.266
181.22,0.0,-0.087,0.266
181.24,0.0,-0.096,0.266
181.26,0.0,-0.103,0.266
181.28,0.0,-0.11,0.266
181.3,0.0,-0.115,0.266
181.32,0.0,-0.119,0.266
181.34,0.0,-0.12,0.266
181.36,0.0,-0.12,0.266
181.38,0.0,-0.12,0.266
181.4,0.0,-0.115,0.266
181.42,0.0,-0.11,0.266
181.44,0.0,-0.103,0.266
181.46,0.0,-0.096,0.266
181.48,0.0,-0.086,0.266
181.5,0.0,-0.075,0.266
181.52,0.0,-0.063,0.266
181.54,0.0,-0.049,0.266
181.56,0.0,-0.037,0.266
181.58,0.0,-0.023,0.266
181.6,0.0,-0.009,0.266
181.62,0.0,0.007,0.266
181.64,0.0,0.021,0.266
181.66,0.0,0.035,0.266
181.68,0.0,0.049,0.266
181.7,0.0,0.061,0.266
181.72,0.0,0.073,0.266
181.74,0.0,0.084,0.266
181.76,0.0,0.094,0.266
181.78,0.0,0.103,0.266
181.8,0.0,0.11,0.266
181.82,0.0,0.115,0.266
181.84,0.0,0.119,0.266
181.86,0.0,0.122,0.266
181.88,0.0,0.122,0.266
181.9,0.0,0.122,0.266
181.92,0.0,0.119,0.266
181.94,0.0,0.115,0.266
181.96,0.0,0.108,0.266
181.98,0.0,0.099,0.266
182.0,0.0,0.093,0.266
182.02,0.0,0.08,0.266
182.04,0.0,0.07,0.266
182.06,0.0,0.058,0.266
182.08,0.0,0.044,0.266
182.1,0.0,0.031,0.266
182.12,0.0,0.016,0.266
182.14,0.0,0.002,0.266
182.16,0.0,-0.012,0.266
182.18,0.0,-0.028,0.266
182.2,0.0,-0.04,0.266
182.22,0.0,-0.054,0.266
182.24,0.0,-0.066,0.266
182.26,0.0,-0.077,0.266
182.28,0.0,-0.087,0.266
182.3,0.0,-0.096,0.266
182.32,0.0,-0.105,0.266
182.34,0.0,-0.11,0.266
182.36,0.0,-0.115,0.266
182.38,0.0,-0.119,0.266
182.4,0.0,-0.119,0.266
182.42,0.0,-0.119,0.266
182.44,0.0,-0.119,0.266
182.46,0.0,-0.113,0.266
182.48,0.0,-0.108,0.266
182.5,0.0,-0.101,0.266
182.52,0.0,-0.093,0.266
182.54,0.0,-0.082,0.266
182.56,0.0,-0.072,0.266
182.58,0.0,-0.059,0.266
182.6,0.0,-0.047,0.266
182.62,0.0,-0.033,0.266
182.64,0.0,-0.019,0.266
182.66,0.0,-0.005,0.266
182.68,0.0,0.01,0.266
182.7,0.0,0.023,0.266
182.72,0.0,0.038,0.266
182.74,0.0,0.051,0.266
182.76,0.0,0.063,0.266
182.78,0.0,0.075,0.266
182.8,0.0,0.086,0.266
182.82,0.0,0.096,0.266
182.84,0.0,0.103,0.266
182.86,0.0,0.11,0.266
182.88,0.0,0.115,0.266
182.9,0.0,0.119,0.266
182.92,0.0,0.12,0.266
182.94,0.0,0.12,0.266
182.96,0.0,0.12,0.266
182.98,0.0,0.117,0.266
183.0,0.0,0.112,0.266
183.02,0.0,0.105,0.266
183.04,0.0,0.098,0.266
183.06,0.0,0.089,0.266
183.08,0.0,0.077,0.266
183.1,0.0,0.066,0.266
183.12,0.0,0.054,0.266
183.14,0.0,0.042,0.266
183.16,0.0,0.026,0.266
183.18,0.0,0.014,0.266
183.2,0.0,-0.002,0.266
183.22,0.0,-0.016,0.266
183.24,0.0,-0.03,0.266
183.26,0.0,-0.042,0.266
183.28,0.0,-0.056,0.266
183.3,0.0,-0.068,0.266
183.32,0.0,-0.079,0.266
183.34,0.0,-0.089,0.266
183.36,0.0,-0.098,0.266
183.38,0.0,-0.105,0.266
183.4,0.0,-0.11,0.266
183.42,0.0,-0.115,0.266
183.44,0.0,-0.117,0.266
183.46,0.0,-0.119,0.266
183.48,0.0,-0.119,0.266
183.5,0.0,-0.115,0.266
183.52,0.0,-0.112,0.266
183.54,0.0,-0.105,0.266
183.56,0.0,-0.098,0.266
183.58,0.0,-0.089,0.266
183.6,0.0,-0.079,0.266
183.62,0.0,-0.068,0.266
183.64,0.0,-0.056,0.266
183.66,0.0,-0.044,0.266
183.68,0.0,-0.03,0.266
183.7,0.0,-0.016,0.266
183.72,0.0,-0.002,0.266
183.74,0.0,0.012,0.266
183.76,0.0,0.026,0.266
183.78,0.0,0.04,0.266
183.8,0.0,0.052,0.266
183.82,0.0,0.066,0.266
183.84,0.0,0.077,0.266
183.86,0.0,0.087,0.266
183.88,0.0,0.096,0.266
183.9,0.0,0.103,0.266
183.92,0.0,0.11,0.266
183.94,0.0,0.115,0.266
183.96,0.0,0.119,0.266
183.98,0.0,0.119,0.266
184.0,0.0,0.119,0.266
184.02,0.0,0.119,0.266
184.04,0.0,0.115,0.266
184.06,0.0,0.11,0.266
184.08,0.0,0.103,0.266
184.1,0.0,0.094,0.266
184.12,0.0,0.086,0.266
184.14,0.0,0.075,0.266
184.16,0.0,0.063,0.266
184.18,0.0,0.051,0.266
184.2,0.0,0.038,0.266
184.22,0.0,0.023,0.266
184.24,0.0,0.01,0.266
184.26,0.0,-0.005,0.266
184.28,0.0,-0.017,0.266
184.3,0.0,-0.033,0.266
184.32,0.0,-0.045,0.266
184.34,0.0,-0.058,0.266
184.36,0.0,-0.07,0.266
184.38,0.0,-0.08,0.266
184.4,0.0,-0.091,0.266
184.42,0.0,-0.098,0.266
184.44,0.0,-0.105,0.266
184.46,0.0,-0.11,0.266
184.48,0.0,-0.113,0.266
184.5,0.0,-0.117,0.266
184.52,0.0,-0.117,0.266
184.54,0.0,-0.117,0.266
184.56,0.0,-0.113,0.266
184.58,0.0,-0.108,0.266
184.6,0.0,-0.103,0.266
184.62,0.0,-0.096,0.266
184.64,0.0,-0.087,0.266
184.66,0.0,-0.077,0.266
184.68,0.0,-0.065,0.266
184.7,0.0,-0.052,0.266
184.72,0.0,-0.04,0.266
184.74,0.0,-0.026,0.266
184.76,0.0,-0.012,0.266
184.78,0.0,0.002,0.266
184.8,0.0,0.016,0.266
184.82,0.0,0.03,0.266
184.84,0.0,0.044,0.266
184.86,0.0,0.056,0.266
184.88,0.0,0.068,0.266
184.9,0.0,0.079,0.266
184.92,0.0,0.089,0.266
184.94,0.0,0.098,0.266
184.96,0.0,0.103,0.266
184.98,0.0,0.11,0.266
185.0,0.0,0.115,0.266
185.02,0.0,0.117,0.266
185.04,0.0,0.119,0.266
185.06,0.0,0.119,0.266
185.08,0.0,0.117,0.266
185.1,0.0,0.112,0.266
185.12,0.0,0.106,0.266
185.14,0.0,0.099,0.266
185.16,0.0,0.093,0.266
185.18,0.0,0.082,0.266
185.2,0.0,0.072,0.266
185.22,0.0,0.061,0.266
185.24,0.0,0.047,0.266
185.26,0.0,0.035,0.266
185.28,0.0,0.021,0.266
185.3,0.0,0.007,0.266
185.32,0.0,-0.007,0.266
185.34,0.0,-0.021,0.266
185.36,0.0,-0.035,0.266
185.38,0.0,-0.047,0.266
185.4,0.0,-0.061,0.266
185.42,0.0,-0.072,0.266
185.44,0.0,-0.082,0.266
185.46,0.0,-0.091,0.266
185.48,0.0,-0.098,0.266
185.5,0.0,-0.105,0.266
185.52,0.0,-0.11,0.266
185.54,0.0,-0.113,0.266
185.56,0.0,-0.115,0.266
185.58,0.0,-0.115,0.266
185.6,0.0,-0.115,0.266
185.62,0.0,-0.112,0.266
185.64,0.0,-0.106,0.266
185.66,0.0,-0.099,0.266
185.68,0.0,-0.093,0.266
185.7,0.0,-0.084,0.266
185.72,0.0,-0.073,0.266
185.74,0.0,-0.063,0.266
185.76,0.0,-0.049,0.266
185.78,0.0,-0.037,0.266
185.8,0.0,-0.023,0.266
185.82,0.0,-0.01,0.266
185.84,0.0,0.005,0.266
185.86,0.0,0.017,0.266
185.88,0.0,0.031,0.266
185.9,0.0,0.045,0.266
185.92,0.0,0.058,0.266
185.94,0.0,0.07,0.266
185.96,0.0,0.079,0.266
185.98,0.0,0.089,0.266
186.0,0.0,0.098,0.266
186.02,0.0,0.105,0.266
186.04,0.0,0.11,0.266
186.06,0.0,0.113,0.266
186.08,0.0,0.117,0.266
186.1,0.0,0.117,0.266
186.12,0.0,0.117,0.266
186.14,0.0,0.115,0.266
186.16,0.0,0.11,0.266
186.18,0.0,0.105,0.266
186.2,0.0,0.098,0.266
186.22,0.0,0.089,0.266
186.24,0.0,0.079,0.266
186.26,0.0,0.068,0.266
186.28,0.0,0.056,0.266
186.3,0.0,0.044,0.266
186.32,0.0,0.031,0.266
186.34,0.0,0.017,0.266
186.36,0.0,0.003,0.266
186.38,0.0,-0.01,0.266
